channel_id,site_store,region,store_type,urbanization,b2b_b2c
TGPP,60003170,KVTN,Độc lập,Nông thôn,B2B
TGPP,60003171,KVMN,Độc lập,Nông thôn,B2B
TGPP,60003173,KVMB,Độc lập,Nội thành,B2B
TGPP,60003192,KVMN,Độc lập,Nông thôn,B2B
TGPP,60003200,KVMT,Độc lập,Nội thành,B2B
TGPP,60003202,KVMT,Độc lập,Nông thôn,B2B
TGPP,60003205,KVMN,Độc lập,Nội thành,B2B
TGPP,60003206,KVTN,Độc lập,Nông thôn,B2B
TGPP,60003215,KVMN,Độc lập,Nông thôn,B2B
TGPP,60003240,KVMN,Độc lập,Nội thành,B2B
TGPP,60003242,KVTN,Độc lập,Nông thôn,B2B
TGPP,60003244,KVMB,Độc lập,Nông thôn,B2B
TGPP,60003245,KVMT,Độc lập,Nội thành,B2B
TGPP,60003256,KVMB,Độc lập,Nội thành,B2B
TGPP,60003266,KVTN,Độc lập,Nông thôn,B2B
TGPP,60003276,KVMB,Độc lập,Nội thành,B2B
TGPP,60003277,KVMB,Độc lập,Nội thành,B2B
TGPP,60003280,KVMN,Độc lập,Nội thành,B2B
TGPP,60003296,KVTN,Độc lập,Nội thành,B2B
TGPP,60003298,KVMN,Độc lập,Nội thành,B2B
TGPP,60003301,KVMB,Độc lập,Nội thành,B2B
TGPP,60003306,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60003311,KVTN,Độc lập,Nông thôn,B2B
TGPP,60003312,KVTN,Độc lập,Nông thôn,B2B
TGPP,60003313,KVTN,Độc lập,Nội thành,B2B
TGPP,60003325,KVMN,Độc lập,Nông thôn,B2B
TGPP,60003326,KVMT,Độc lập,Nội thành,B2B
TGPP,60003330,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60003351,KVTN,Độc lập,Nông thôn,B2B
TGPP,60003357,KVMB,Độc lập,Nông thôn,B2B
TGPP,60003358,KVMB,Độc lập,Nội thành,B2B
TGPP,60003359,KVMB,Độc lập,Nông thôn,B2B
TGPP,60003370,KVMB,Độc lập,Nông thôn,B2B
TGPP,60003381,KVTN,Độc lập,Nông thôn,B2B
TGPP,60003383,KVMN,Độc lập,Nội thành,B2B
TGPP,60003390,KVTN,Độc lập,Nội thành,B2B
TGPP,60003405,KVMN,Độc lập,Nội thành,B2B
TGPP,60003416,KVMB,Độc lập,Nội thành,B2B
TGPP,60003446,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60003447,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60003474,KVTN,Độc lập,Nông thôn,B2B
TGPP,60003476,KVMN,Độc lập,Nông thôn,B2B
TGPP,60003480,KVMT,Độc lập,Nội thành,B2B
TGPP,60003481,KVMB,Độc lập,Nội thành,B2B
TGPP,60003490,KVMB,Độc lập,Nội thành,B2B
TGPP,60003491,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60003492,KVMB,Độc lập,Nội thành,B2B
TGPP,60003515,KVMN,Độc lập,Nông thôn,B2B
TGPP,60003516,KVMB,Độc lập,Nông thôn,B2B
TGPP,60003520,KVMB,Độc lập,Nội thành,B2B
TGPP,60003525,KVMB,Độc lập,Nông thôn,B2B
TGPP,60003535,KVMB,Store In Store,Nội thành,B2B
TGPP,60003540,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60003541,KVMN,Độc lập,Nông thôn,B2B
TGPP,60003545,KVMT,Độc lập,Nông thôn,B2B
TGPP,60003551,KVMB,Độc lập,Nông thôn,B2B
TGPP,60003552,KVMB,Độc lập,Nông thôn,B2B
TGPP,60003566,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60003580,KVMT,Độc lập,Nông thôn,B2B
TGPP,60003591,KVTN,Độc lập,Nông thôn,B2B
TGPP,60003592,KVMB,Độc lập,Nông thôn,B2B
TGPP,60003593,KVMB,Độc lập,Nông thôn,B2B
TGPP,60003600,KVMT,Độc lập,Nông thôn,B2B
TGPP,60003610,KVMN,Độc lập,Nội thành,B2B
TGPP,60003611,KVMN,Độc lập,Nông thôn,B2B
TGPP,60003620,KVMB,Độc lập,Nội thành,B2B
TGPP,60003625,KVMN,Độc lập,Nông thôn,B2B
TGPP,60003626,KVMB,Độc lập,Nông thôn,B2B
TGPP,60003627,KVTN,Độc lập,Nông thôn,B2B
TGPP,60003628,KVMB,Độc lập,Nội thành,B2B
TGPP,60003630,KVMT,Độc lập,Nông thôn,B2B
TGPP,60003635,KVMN,Độc lập,Nội thành,B2B
TGPP,60003645,KVMN,Độc lập,Nông thôn,B2B
TGPP,60003646,KVMB,Độc lập,Nội thành,B2B
TGPP,60003654,KVMN,Độc lập,Nông thôn,B2B
TGPP,60003655,KVMB,Độc lập,Nội thành,B2B
TGPP,60003666,KVMB,Độc lập,Nội thành,B2B
TGPP,60003670,KVMB,Độc lập,Nội thành,B2B
TGPP,60003675,KVMB,Độc lập,Nội thành,B2B
TGPP,60003680,KVMN,Store In Store,Nội thành,B2B
TGPP,60003690,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60003692,KVMTR,Độc lập,Nội thành,B2B
TGPP,60003698,KVMT,Store In Store,Nội thành,B2B
TGPP,60003699,KVMB,Độc lập,Nông thôn,B2B
TGPP,60003702,KVMN,Độc lập,Nội thành,B2B
TGPP,60003703,KVMB,Độc lập,Nội thành,B2B
TGPP,60003704,KVMB,Độc lập,Nông thôn,B2B
TGPP,60003705,KVMB,Độc lập,Nội thành,B2B
TGPP,60003710,KVTN,Độc lập,Nội thành,B2B
TGPP,60003711,KVMB,Độc lập,Nông thôn,B2B
TGPP,60003712,KVMN,Độc lập,TT hành chính kinh tế,B2B
TGPP,60003716,KVMB,Độc lập,Nông thôn,B2B
TGPP,60003717,KVMB,Độc lập,Nội thành,B2B
TGPP,60003720,KVTN,Độc lập,Nội thành,B2B
TGPP,60003725,KVMB,Độc lập,Nội thành,B2B
ST,60003735,KVMB,Siêu thị,Nông thôn,B2B
TGPP,60003740,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60003750,KVMB,Độc lập,Nông thôn,B2B
TGPP,60003780,KVMTR,Độc lập,Nội thành,B2B
TGPP,60003786,KVMB,Độc lập,Nông thôn,B2B
TGPP,60003795,KVMB,Độc lập,Nội thành,B2B
TGPP,60003800,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60003805,KVMB,Độc lập,Nông thôn,B2B
ST,60003822,KVMB,Siêu thị,Nội thành,B2B
ST,60003824,KVMN,Siêu thị,Nội thành,B2B
ST,60003833,KVMN,Siêu thị,Nội thành,B2B
ST,60003834,KVMN,Siêu thị,Nội thành,B2B
ST,60003835,KVMN,Siêu thị,TT hành chính kinh tế,B2B
TGPP,60003843,KVMB,Độc lập,Nông thôn,B2B
TGPP,60003846,KVMB,Độc lập,Nội thành,B2B
TGPP,60003847,KVMN,Độc lập,Nông thôn,B2B
TGPP,60003848,KVMN,Khác,Khác,B2B
ST,60003821,KVMB,Siêu thị,Nông thôn,B2B
TGPP,20000255,Trung Quốc,Độc lập,Khác,B2B
TGPP,60003849,KVMT,Độc lập,Nông thôn,B2B
TGPP,60003851,KVTN,Độc lập,Nông thôn,B2B
ST,20000216,KVCA,Siêu thị,Khác,B2B
TGPP,60003850,KVMT,Độc lập,Nội thành,B2B
ST,60003816,KVMB,Siêu thị,Khác,B2B
TGPP,20000225,Trung Quốc,Độc lập,Khác,B2B
TGPP,60003860,KVMT,Độc lập,Nông thôn,B2B
CHTT,1631,KVTN,Độc lập,Nội thành,B2C
ONLINE,1800,Khác,Online,Khác,B2C
ST,60003845,KVMB,Siêu thị,Nội thành,B2B
TGPP,60003865,KVMB,Độc lập,Nội thành,B2B
TGPP,1400,KVTN,Khác,Khác,B2B
CHTT,1600,KVTN,Khác,Khác,B2C
CHTT,1400,KVMTR,Khác,Khác,B2C
CHTT,1899,Khác,Khác,Khác,B2C
TGPP,1899,Khác,Khác,Khác,B2B
TGPP,60003873,KVMB,Độc lập,Nội thành,B2B
TGPP,60003874,KVMB,Độc lập,Nội thành,B2B
TGPP,60003872,KVMN,Độc lập,Nông thôn,B2B
ST,60003876,KVMB,Siêu thị,Nội thành,B2B
ONLINE,60003875,Khác,Online,Khác,B2C
TGPP,60003870,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60003878,KVMN,Độc lập,Nông thôn,B2B
TGPP,60003877,KVMN,Độc lập,Nông thôn,B2B
CHTT,1229,KVMB,Độc lập,Nội thành,B2C
CHTT,1629,KVTN,Độc lập,Nội thành,B2C
CHTT,1199,KVMN,Pop - up,Khác,B2C
CHTT,1599,KVMT,Pop - up,Khác,B2C
CHTT,1533,KVMT,Độc lập,Nội thành,B2C
TGPP,60003885,KVMN,Độc lập,Nông thôn,B2B
ST,60003886,KVMB,Siêu thị,Nội thành,B2B
TGPP,60003887,KVMN,Độc lập,Nội thành,B2B
TGPP,60003888,KVMN,Độc lập,Nội thành,B2B
CHTT,1264,KVMB,Độc lập,TT hành chính kinh tế,B2C
TGPP,60003889,KVMN,Độc lập,Nội thành,B2B
TGPP,60003890,KVMB,Độc lập,Nông thôn,B2B
TGPP,60003891,KVMB,Độc lập,Nông thôn,B2B
TGPP,60003892,KVMN,Độc lập,Nội thành,B2B
CHTT,1699,KVTN,Pop - up,Khác,B2C
CHTT,1299,KVMB,Pop - up,Khác,B2C
CHTT,1499,KVMTR,Pop - up,Khác,B2C
TGPP,60003893,KVMTR,Độc lập,Khác,B2B
ST,60003894,KVMB,Siêu thị,Nội thành,B2B
ST,60003895,KVMB,Siêu thị,Nội thành,B2B
ST,60003896,KVMB,Siêu thị,Nội thành,B2B
ST,60003897,KVMB,Siêu thị,Nội thành,B2B
ST,60003898,KVMB,Siêu thị,Nội thành,B2B
ST,60003899,KVMB,Siêu thị,Nội thành,B2B
ST,60003900,KVMB,Siêu thị,Nội thành,B2B
TGPP,60003901,KVMN,Độc lập,Nội thành,B2B
ST,60003902,KVMN,Siêu thị,Nội thành,B2B
ST,60003903,KVMN,Siêu thị,Nội thành,B2B
ST,60003904,KVMN,Siêu thị,Nội thành,B2B
ST,60003905,KVMN,Siêu thị,Nội thành,B2B
ST,60003906,KVMN,Siêu thị,Nội thành,B2B
ST,60003907,KVMN,Siêu thị,TT hành chính kinh tế,B2B
ST,60003908,KVMN,Siêu thị,Nội thành,B2B
TGPP,60003910,KVMB,Độc lập,Khác,B2B
TGPP,60003911,KVMB,Độc lập,Khác,B2B
TGPP,60003913,KVMB,Độc lập,Nội thành,B2B
TGPP,60003914,KVMN,Độc lập,Nội thành,B2B
TGPP,60003915,KVMB,Độc lập,Nội thành,B2B
TGPP,60003916,KVMT,Độc lập,Nội thành,B2B
TGPP,60003917,KVMB,Độc lập,Nông thôn,B2B
TGPP,60003918,KVMT,Độc lập,Nông thôn,B2B
TGPP,60003919,KVTN,Độc lập,Nội thành,B2B
TGPP,60003926,KVMT,Độc lập,Nội thành,B2B
TGPP,60003927,KVMB,Độc lập,Nội thành,B2B
TGPP,60003928,KVMN,Độc lập,Nội thành,B2B
TGPP,60003930,KVMB,Độc lập,Nội thành,B2B
TGPP,60003931,KVMN,Độc lập,Nội thành,B2B
ST,60003920,KVMN,Siêu thị,Nội thành,B2B
ST,60003921,KVMN,Siêu thị,Nội thành,B2B
ST,60003922,KVMN,Siêu thị,Nội thành,B2B
ST,60003923,KVMN,Siêu thị,Nội thành,B2B
ST,60003924,KVMN,Siêu thị,Nội thành,B2B
ST,60003925,KVMT,Siêu thị,Nội thành,B2B
ST,60003932,KVMN,Siêu thị,Nội thành,B2B
TGPP,60000810,KVMT,Độc lập,Nông thôn,B2B
TGPP,60003933,KVMT,Độc lập,Nông thôn,B2B
TGPP,60003934,KVMN,Độc lập,Nội thành,B2B
ST,60003935,KVMB,Siêu thị,Nội thành,B2B
ST,60003936,KVMN,Siêu thị,Nội thành,B2B
TGPP,60003945,KVMB,Độc lập,Nội thành,B2B
TGPP,60003946,KVMB,Độc lập,Nội thành,B2B
TGPP,60003947,KVMB,Độc lập,Nông thôn,B2B
ST,60003948,KVMN,Siêu thị,Nội thành,B2B
ST,60003949,KVMN,Siêu thị,Nội thành,B2B
TGPP,60003950,KVMB,Độc lập,Nông thôn,B2B
CHTT,1171,KVMN,Độc lập,Nội thành,B2C
TGPP,20000285,KVCA,Độc lập,Nông thôn,B2B
TGPP,60003951,KVMB,Độc lập,Nông thôn,B2B
TGPP,60003953,KVMB,Độc lập,Nội thành,B2B
TGPP,60003954,KVMB,Độc lập,Nông thôn,B2B
ST,60003955,KVMN,Siêu thị,Nội thành,B2B
TGPP,60003956,KVMB,Độc lập,Nội thành,B2B
CHTT,1172,KVMN,Độc lập,Nội thành,B2C
CHTT,1173,KVMN,Độc lập,Nội thành,B2C
TGPP,60003961,KVMN,Độc lập,Nội thành,B2B
TGPP,60003962,KVMB,Độc lập,Nông thôn,B2B
TGPP,60003963,KVMB,Độc lập,Nông thôn,B2B
TGPP,60003964,KVMN,Độc lập,Nông thôn,B2B
TGPP,60003975,KVMN,Độc lập,Nông thôn,B2B
TGPP,60003976,KVTN,Độc lập,Nông thôn,B2B
TGPP,60003977,KVMB,Độc lập,Nông thôn,B2B
TGPP,60003980,KVMT,Độc lập,Nông thôn,B2B
TGPP,60003981,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60003982,KVMN,Độc lập,Nội thành,B2B
TGPP,60003983,KVMB,Độc lập,Nông thôn,B2B
TGPP,60003984,KVTN,Độc lập,Nông thôn,B2B
CHTT,2001,KVCA,Pop - up,TT hành chính kinh tế,B2C
ST,2001,KVCA,Pop - up,TT hành chính kinh tế,B2B
CHTT,1174,KVMN,Độc lập,Nông thôn,B2C
TGPP,60003985,KVMT,Độc lập,TT hành chính kinh tế,B2B
TGPP,60003986,KVMB,Độc lập,Nội thành,B2B
TGPP,1100,KVMN,Độc lập,Nông thôn,B2B
TGPP,1100,KVMN,Độc lập,Nội thành,B2B
TGPP,2001,KVCA,Độc lập,Khác,B2B
TGPP,60003989,KVMB,Độc lập,Nội thành,B2B
TGPP,60003990,KVMN,Độc lập,Nội thành,B2B
TGPP,60003991,KVMN,Độc lập,Nông thôn,B2B
TGPP,60003992,KVMN,Độc lập,Nông thôn,B2B
TGPP,60003993,KVMTR,Độc lập,Nội thành,B2B
TGPP,60003994,KVMN,Độc lập,Nội thành,B2B
TGPP,60004005,KVMB,Độc lập,Nông thôn,B2B
CHTT,1175,KVMN,Độc lập,Nội thành,B2C
CHTT,1176,KVMN,Độc lập,Nông thôn,B2C
TGPP,60004006,KVMN,Độc lập,Nội thành,B2B
TGPP,60004007,KVMN,Độc lập,Nội thành,B2B
TGPP,60004008,KVMN,Độc lập,Nội thành,B2B
TGPP,60004009,KVMT,Độc lập,Nông thôn,B2B
TGPP,60004015,KVMB,Độc lập,Nội thành,B2B
TGPP,60004016,KVMB,Độc lập,Nông thôn,B2B
TGPP,60004017,KVMB,Độc lập,Nông thôn,B2B
TGPP,60004010,KVMN,Độc lập,Nội thành,B2B
TGPP,60004018,KVMN,Độc lập,Nội thành,B2B
TGPP,60004019,KVMT,Độc lập,Nông thôn,B2B
TGPP,60004026,KVMN,Độc lập,Nội thành,B2B
TGPP,60004027,KVMB,Độc lập,Nội thành,B2B
TGPP,60004028,KVMN,Độc lập,Nội thành,B2B
TGPP,60004029,KVMB,Độc lập,Nội thành,B2B
TGPP,60004030,KVMB,Độc lập,Nội thành,B2B
TGPP,60004031,KVMN,Độc lập,Nông thôn,B2B
TGPP,60004032,KVMB,Độc lập,Nội thành,B2B
TGPP,60004033,KVMN,Độc lập,Nội thành,B2B
TGPP,60004034,KVMB,Độc lập,Nội thành,B2B
TGPP,60004040,KVTN,Độc lập,Nông thôn,B2B
TGPP,60004041,KVMTR,Độc lập,Nội thành,B2B
TGPP,60004042,KVMN,Độc lập,Nội thành,B2B
TGPP,60004043,KVMN,Độc lập,Nội thành,B2B
TGPP,60004044,KVMN,Độc lập,Nội thành,B2B
TGPP,60004045,KVMN,Độc lập,Nội thành,B2B
TGPP,60004046,KVMN,Độc lập,Nội thành,B2B
TGPP,60004047,KVMN,Độc lập,Nội thành,B2B
ST,20000300,KVCA,Độc lập,TT hành chính kinh tế,B2B
ST,20000301,KVCA,Độc lập,TT hành chính kinh tế,B2B
TGPP,60004054,KVMB,Độc lập,Nội thành,B2B
TGPP,60004055,KVMN,Độc lập,Nông thôn,B2B
TGPP,60004056,KVMB,Độc lập,Nội thành,B2B
TGPP,60004057,KVMN,Độc lập,Nội thành,B2B
TGPP,60004058,KVMB,Độc lập,Nội thành,B2B
TGPP,60004059,KVMN,Độc lập,Nội thành,B2B
TGPP,60004061,KVMB,Độc lập,Nội thành,B2B
ST,60004070,KVMN,Độc lập,Nội thành,B2B
TGPP,60004071,KVMB,Độc lập,Nông thôn,B2B
TGPP,60004072,KVMN,Độc lập,Nội thành,B2B
TGPP,60004073,KVMB,Độc lập,TT hành chính kinh tế,B2B
TGPP,60004074,KVMN,Độc lập,Nông thôn,B2B
TGPP,60004075,KVMN,Độc lập,Nội thành,B2B
