site_store,region,store_type,urbanization,b2b_b2c,region_enc,urbanization_enc,is_b2b_b2c,store_Khác,store_Online,store_Pop - up,store_Siêu thị,store_Store In Store,store_Trong mall,store_Độc lập
60001773,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001774,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001775,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001776,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001777,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001778,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001779,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001780,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001781,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001782,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001791,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001792,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001793,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001797,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001801,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001802,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001805,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001806,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001807,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001808,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001809,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001810,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001811,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001812,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001813,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001814,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001816,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001817,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001818,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001820,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001821,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001822,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001823,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001824,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001827,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001828,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001829,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001831,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001832,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001834,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001836,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001838,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001839,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001841,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001842,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001843,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001845,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001848,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001849,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001850,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001851,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001852,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001853,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001857,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001858,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001859,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001861,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001862,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001863,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001865,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001866,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001868,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001869,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001871,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001873,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001874,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001876,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001877,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001880,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001882,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001884,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001887,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001890,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001891,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001893,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001894,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001895,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001896,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001897,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001898,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001899,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001900,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001901,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001902,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001903,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001904,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001905,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001906,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001907,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001909,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001910,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001911,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001912,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001913,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001914,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001915,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001917,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001918,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001921,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001922,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001923,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001924,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001925,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001926,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001927,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001928,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001929,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001930,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001931,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001932,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001933,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001934,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001935,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001936,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001937,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001938,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001939,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001940,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001941,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001942,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001943,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001944,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001945,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001946,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001947,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001948,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001949,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001950,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001951,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001952,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001953,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001954,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001955,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001956,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001957,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001958,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001959,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001960,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001961,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001962,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001963,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60001975,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001985,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001987,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001988,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001995,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60001997,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60002000,KVTN,Độc lập,Khác,B2B,5,0,0,False,False,False,False,False,False,True
60002001,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60002002,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60002003,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60002005,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60002017,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60002023,KVMT,Độc lập,Khác,B2B,3,0,0,False,False,False,False,False,False,True
60002024,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60002025,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60002026,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60002027,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60002028,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60002030,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60002033,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60002034,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60002035,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60002036,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60002037,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60002038,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60002039,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60002040,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60002041,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60002043,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60002044,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60002045,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60002046,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60002050,KVTN,Độc lập,Khác,B2B,5,0,0,False,False,False,False,False,False,True
60002055,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60002056,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60002057,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60002059,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60002060,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60002062,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60002063,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60002065,KVTN,Độc lập,Khác,B2B,5,0,0,False,False,False,False,False,False,True
60002066,KVTN,Độc lập,Khác,B2B,5,0,0,False,False,False,False,False,False,True
60002080,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60002085,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60002086,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60002090,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60002092,KVTN,Độc lập,Khác,B2B,5,0,0,False,False,False,False,False,False,True
60002093,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60002095,KVTN,Độc lập,Khác,B2B,5,0,0,False,False,False,False,False,False,True
60002096,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60002098,KVTN,Độc lập,Khác,B2B,5,0,0,False,False,False,False,False,False,True
60002099,KVTN,Độc lập,Khác,B2B,5,0,0,False,False,False,False,False,False,True
60002101,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60002103,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60002104,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60002120,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60002125,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60002130,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60002131,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60002133,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60002135,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60002137,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60002139,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60002146,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60002147,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60002148,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60002152,KVTN,Độc lập,Khác,B2B,5,0,0,False,False,False,False,False,False,True
60002153,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
